Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
33	EFCAB5	374786	1.1100	0.0015	EF-hand calcium binding domain 5
34	KRTAP12-1	353332	1.1100	1.0000	keratin associated protein 12-1
35	COX17	10063	1.1100	1.0000	COX17 cytochrome c oxidase assembly homolog (S. cerevisiae)
36	C10ORF99	387695	1.1050	0.0017	chromosome 10 open reading frame 99
37	RAB40AL	282808	1.1000	1.0000	RAB40A, member RAS oncogene family-like
38	MARVELD3	91862	1.0950	0.0010	MARVEL domain containing 3
39	C19ORF10	56005	1.0950	0.0094	chromosome 19 open reading frame 10
40	GBP6	163351	1.0925	0.0001	guanylate binding protein family, member 6
41	LOC645321	645321	1.0900	1.0000	uncharacterized LOC645321
42	EVC	2121	1.0850	0.0012	Ellis van Creveld syndrome
43	LOC100129268	100129268	1.0850	1.0000	uncharacterized LOC100129268
44	CDH7	1005	1.0825	0.0000	cadherin 7, type 2
45	TGM6	343641	1.0800	0.0239	transglutaminase 6
46	KIAA1958	158405	1.0800	1.0000	KIAA1958
47	MYOM3	127294	1.0800	0.0003	myomesin family, member 3
48	TMEM108	66000	1.0775	0.0005	transmembrane protein 108
49	FRMD5	84978	1.0750	0.0001	FERM domain containing 5
50	PCDHA2	56146	1.0750	0.0006	protocadherin alpha 2
51	CDH11	1009	1.0725	0.0049	cadherin 11, type 2, OB-cadherin (osteoblast)
52	TRIM67	440730	1.0700	0.0164	tripartite motif containing 67
53	WISP1	8840	1.0675	0.0071	WNT1 inducible signaling pathway protein 1
54	OLFML3	56944	1.0675	0.0036	olfactomedin-like 3
55	BEND6	221336	1.0675	0.0006	BEN domain containing 6
56	C1RL-AS1	283314	1.0650	0.0213	C1RL antisense RNA 1 (non-protein coding)
57	PATE2	399967	1.0600	0.0007	prostate and testis expressed 2
58	LOC100130502	100130502	1.0600	1.0000	uncharacterized LOC100130502
59	COL14A1	7373	1.0575	0.0046	collagen, type XIV, alpha 1
60	LOC440905	440905	1.0550	1.0000	uncharacterized LOC440905
61	ILDR1	286676	1.0550	0.0006	immunoglobulin-like domain containing receptor 1
62	STAC	6769	1.0525	0.0004	SH3 and cysteine rich domain
63	DCD	117159	1.0525	0.0000	dermcidin
64	FMN2	56776	1.0500	0.0004	formin 2
65	GJC3	349149	1.0500	1.0000	gap junction protein, gamma 3, 30.2kDa
66	PVRL3	25945	1.0500	1.0000	poliovirus receptor-related 3
67	EYA2	2139	1.0500	0.0000	eyes absent homolog 2 (Drosophila)
68	LOC100240726	100240726	1.0500	1.0000	makorin ring finger protein 1 pseudogene
69	LOC399744	399744	1.0450	1.0000	uncharacterized LOC399744
70	C21ORF90	114043	1.0450	0.0001	chromosome 21 open reading frame 90
71	SEC16B	89866	1.0425	0.0000	SEC16 homolog B (S. cerevisiae)
72	KLLN	100144748	1.0400	1.0000	killin, p53-regulated DNA replication inhibitor
73	C3ORF56	285311	1.0350	0.0065	chromosome 3 open reading frame 56
74	THRSP	7069	1.0325	0.0007	thyroid hormone responsive
75	KCNQ1	3784	1.0325	0.0024	potassium voltage-gated channel, KQT-like subfamily, member 1
76	KLHL4	56062	1.0300	0.0003	kelch-like 4 (Drosophila)
77	RASSF10	644943	1.0250	1.0000	Ras association (RalGDS/AF-6) domain family (N-terminal) member 10
78	LOC284661	284661	1.0250	1.0000	uncharacterized LOC284661
79	MECOM	2122	1.0175	0.0004	MDS1 and EVI1 complex locus
80	DUSP5P	574029	1.0150	1.0000	dual specificity phosphatase 5 pseudogene
81	OR51M1	390059	1.0150	0.0092	olfactory receptor, family 51, subfamily M, member 1
82	XGPY2	100132596	1.0150	1.0000	Xg pseudogene, Y-linked 2
83	PRSS12	8492	1.0125	0.0003	protease, serine, 12 (neurotrypsin, motopsin)
84	FBLL1	345630	1.0125	0.0001	fibrillarin-like 1
85	COL2A1	1280	1.0125	0.0002	collagen, type II, alpha 1
86	TEX14	56155	1.0100	0.0000	testis expressed 14
87	NPR3	4883	1.0100	0.0003	natriuretic peptide receptor C/guanylate cyclase C (atrionatriuretic peptide receptor C)
88	CATSPER4	378807	1.0100	1.0000	cation channel, sperm associated 4
89	ITIH4	3700	1.0100	0.0034	inter-alpha-trypsin inhibitor heavy chain family, member 4
90	LOC100144604	100144604	1.0100	1.0000	uncharacterized LOC100144604
91	LOC100133985	100133985	1.0100	1.0000	uncharacterized LOC100133985
92	RAX2	84839	1.0050	0.0062	retina and anterior neural fold homeobox 2
93	OR2J3	442186	1.0050	0.0004	olfactory receptor, family 2, subfamily J, member 3
94	KIF24	347240	1.0050	1.0000	kinesin family member 24
95	ANXA2P2	304	1.0050	0.0077	annexin A2 pseudogene 2
96	PYGO1	26108	1.0050	1.0000	pygopus homolog 1 (Drosophila)
97	SLC7A8	23428	1.0050	0.0014	solute carrier family 7 (amino acid transporter light chain, L system), member 8
98	ZFPM2	23414	1.0050	0.0011	zinc finger protein, multitype 2
99	RNF183	138065	1.0025	0.0000	ring finger protein 183
100	MMP16	4325	1.0000	0.0059	matrix metallopeptidase 16 (membrane-inserted)
101	LOC389634	389634	1.0000	1.0000	uncharacterized LOC389634
102	LOC100289509	100289509	1.0000	1.0000	uncharacterized LOC100289509
103	GNG12	55970	0.9975	0.0072	guanine nucleotide binding protein (G protein), gamma 12
104	LOC541471	541471	0.9950	1.0000	uncharacterized LOC541471
105	OR10A3	26496	0.9950	0.0007	olfactory receptor, family 10, subfamily A, member 3
106	HCG2P7	80867	0.9900	1.0000	HLA complex group 2 pseudogene 7
107	OR2A4	79541	0.9900	1.0000	olfactory receptor, family 2, subfamily A, member 4
108	SPRR2G	6706	0.9900	0.0033	small proline-rich protein 2G
109	C17ORF82	388407	0.9900	0.0252	chromosome 17 open reading frame 82
110	MKX	283078	0.9900	0.0001	mohawk homeobox
111	TCEANC	170082	0.9900	1.0000	transcription elongation factor A (SII) N-terminal and central domain containing
112	LOC100128292	100128292	0.9900	0.0428	uncharacterized LOC100128292
113	RANBP1	5902	0.9875	0.0191	RAN binding protein 1
114	HOXC8	3224	0.9875	0.0022	homeobox C8
115	ATCAY	85300	0.9850	0.0094	ataxia, cerebellar, Cayman type
116	PRINS	100169750	0.9850	1.0000	psoriasis associated RNA induced by stress (non-protein coding)
117	COL25A1	84570	0.9800	0.0000	collagen, type XXV, alpha 1
118	LOC729870	729870	0.9800	1.0000	uncharacterized LOC729870
119	STRN3	29966	0.9800	0.0066	striatin, calmodulin binding protein 3
120	LINC00486	285045	0.9800	1.0000	long intergenic non-protein coding RNA 486
121	GOLIM4	27333	0.9800	0.0014	golgi integral membrane protein 4
122	ANKK1	255239	0.9800	1.0000	ankyrin repeat and kinase domain containing 1
123	TPTE2P3	220115	0.9800	1.0000	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 3
124	CTSG	1511	0.9800	0.0018	cathepsin G
125	COL3A1	1281	0.9800	0.0099	collagen, type III, alpha 1
126	SYTL5	94122	0.9775	0.0000	synaptotagmin-like 5
127	EXOC3L2	90332	0.9775	0.0514	exocyst complex component 3-like 2
128	GPR112	139378	0.9775	0.0001	G protein-coupled receptor 112
129	LOC285593	285593	0.9750	1.0000	uncharacterized LOC285593
130	DGCR11	25786	0.9750	0.0066	DiGeorge syndrome critical region gene 11 (non-protein coding)
131	ZC2HC1B	153918	0.9750	0.0006	zinc finger, C2HC-type containing 1B
132	ECEL1	9427	0.9725	0.0010	endothelin converting enzyme-like 1
133	PCDH18	54510	0.9700	0.0073	protocadherin 18
134	TMEM198	130612	0.9700	0.0109	transmembrane protein 198
135	LCE2B	26239	0.9675	0.0000	late cornified envelope 2B
136	SMPX	23676	0.9650	0.0001	small muscle protein, X-linked
137	CARD14	79092	0.9625	0.0382	caspase recruitment domain family, member 14
138	SIM2	6493	0.9600	0.0003	single-minded homolog 2 (Drosophila)
139	LINGO3	645191	0.9600	0.0784	leucine rich repeat and Ig domain containing 3
140	LOC644794	644794	0.9600	1.0000	uncharacterized LOC644794
141	MESP2	145873	0.9600	0.0724	mesoderm posterior 2 homolog (mouse)
142	FGF19	9965	0.9575	0.0005	fibroblast growth factor 19
143	SVOP	55530	0.9575	0.0005	SV2 related protein homolog (rat)
144	LYSMD1	388695	0.9575	0.0004	LysM, putative peptidoglycan-binding, domain containing 1
145	CXCL17	284340	0.9575	0.0013	chemokine (C-X-C motif) ligand 17
146	G6PC	2538	0.9575	0.0008	glucose-6-phosphatase, catalytic subunit
147	FZD6	8323	0.9550	0.0031	frizzled family receptor 6
148	TBX3	6926	0.9550	0.0003	T-box 3
149	LOC338588	338588	0.9550	0.0503	uncharacterized LOC338588
150	FLJ39061	165057	0.9550	1.0000	uncharacterized protein FLJ39061
151	LOC100129890	100129890	0.9550	1.0000	hypothetical LOC100129890
152	CHST4	10164	0.9525	0.0018	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 4
153	SHROOM2	357	0.9500	0.0004	shroom family member 2
154	LOC150577	150577	0.9500	1.0000	uncharacterized LOC150577
155	LSM12	124801	0.9500	1.0000	LSM12 homolog (S. cerevisiae)
156	ARID3B	10620	0.9500	1.0000	AT rich interactive domain 3B (BRIGHT-like)
157	PROK1	84432	0.9475	0.0008	prokineticin 1
158	RET	5979	0.9475	0.0012	ret proto-oncogene
159	HOXB6	3216	0.9475	0.0004	homeobox B6
160	TSPAN12	23554	0.9475	0.0015	tetraspanin 12
161	MAPKBP1	23005	0.9475	0.0051	mitogen-activated protein kinase binding protein 1
162	C14ORF56	89919	0.9450	1.0000	chromosome 14 open reading frame 56
163	OMD	4958	0.9450	0.0055	osteomodulin
164	NRARP	441478	0.9450	0.0009	NOTCH-regulated ankyrin repeat protein
165	AARD	441376	0.9450	1.0000	alanine and arginine rich domain containing protein
166	LOC284688	284688	0.9450	1.0000	uncharacterized LOC284688
167	XG	7499	0.9425	0.0001	Xg blood group
168	P2RY4	5030	0.9425	0.0075	pyrimidinergic receptor P2Y, G-protein coupled, 4
169	SEBOX	645832	0.9400	0.0072	SEBOX homeobox
170	CD177	57126	0.9400	0.0020	CD177 molecule
171	C2ORF48	348738	0.9400	1.0000	chromosome 2 open reading frame 48
172	EGFR	1956	0.9400	0.0173	epidermal growth factor receptor
173	SLC26A8	116369	0.9400	0.0001	solute carrier family 26, member 8
174	MUC15	143662	0.9375	0.0002	mucin 15, cell surface associated
175	LRRC15	131578	0.9375	0.0046	leucine rich repeat containing 15
176	JMJD7-PLA2G4B	8681	0.9350	1.0000	JMJD7-PLA2G4B readthrough
177	CAMKV	79012	0.9350	0.0250	CaM kinase-like vesicle-associated
178	TWF1	5756	0.9350	1.0000	twinfilin, actin-binding protein, homolog 1 (Drosophila)
179	GPR87	53836	0.9350	0.0013	G protein-coupled receptor 87
180	ONECUT3	390874	0.9350	0.0145	one cut homeobox 3
181	POTED	317754	0.9350	1.0000	POTE ankyrin domain family, member D
182	METAP1D	254042	0.9350	1.0000	methionyl aminopeptidase type 1D (mitochondrial)
183	RRN3P3	100131998	0.9350	1.0000	RNA polymerase I transcription factor homolog (S. cerevisiae) pseudogene 3
184	FAM189A2	9413	0.9325	0.0025	family with sequence similarity 189, member A2
185	MBD2	8932	0.9325	0.0013	methyl-CpG binding domain protein 2
186	HEY2	23493	0.9325	0.0002	hairy/enhancer-of-split related with YRPW motif 2
187	LOC100289495	100289495	0.9300	1.0000	uncharacterized LOC100289495
188	RREB1	6239	0.9275	0.0019	ras responsive element binding protein 1
189	FLJ45513	729220	0.9250	1.0000	uncharacterized LOC729220
190	TMEM151B	441151	0.9250	0.0528	transmembrane protein 151B
191	LOC387723	387723	0.9250	1.0000	uncharacterized LOC387723
192	KCNQ1OT1	10984	0.9250	0.0175	KCNQ1 opposite strand/antisense transcript 1 (non-protein coding)
193	LY86	9450	0.9225	0.0167	lymphocyte antigen 86
194	CEP104	9731	0.9200	0.0008	centrosomal protein 104kDa
195	HIGD1B	51751	0.9200	0.0009	HIG1 hypoxia inducible domain family, member 1B
196	OR2B3	442184	0.9200	0.0127	olfactory receptor, family 2, subfamily B, member 3
197	FOLR4	390243	0.9200	1.0000	folate receptor 4 (delta) homolog (mouse)
198	FAM205B	389715	0.9200	0.0258	transmembrane protein C9orf144B pseudogene
199	IFNA7	3444	0.9200	0.0001	interferon, alpha 7
200	ZC3H12B	340554	0.9200	0.0075	zinc finger CCCH-type containing 12B
201	C21ORF88	114041	0.9200	0.0077	chromosome 21 open reading frame 88
202	NOS1	4842	0.9175	0.0853	nitric oxide synthase 1 (neuronal)
203	LINC00242	401288	0.9150	0.0002	long intergenic non-protein coding RNA 242
204	C19ORF45	374877	0.9150	0.0368	chromosome 19 open reading frame 45
205	LINC00028	140875	0.9150	0.0835	long intergenic non-protein coding RNA 28
206	LOC100131354	100131354	0.9150	1.0000	uncharacterized LOC100131354
207	AMBN	258	0.9125	0.0163	ameloblastin (enamel matrix protein)
208	GAD1	2571	0.9125	0.0002	glutamate decarboxylase 1 (brain, 67kDa)
209	P2RX2	22953	0.9125	0.1119	purinergic receptor P2X, ligand-gated ion channel, 2
210	TGM3	7053	0.9100	0.0036	transglutaminase 3 (E polypeptide, protein-glutamine-gamma-glutamyltransferase)
211	GMNC	647309	0.9100	1.0000	geminin coiled-coil domain containing
212	RBMY3AP	64593	0.9100	1.0000	RNA binding motif protein, Y-linked, family 3, member A pseudogene
213	RHOJ	57381	0.9100	0.0226	ras homolog family member J
214	INSC	387755	0.9100	0.0003	inscuteable homolog (Drosophila)
215	STARD4	134429	0.9100	1.0000	StAR-related lipid transfer (START) domain containing 4
216	FTCD	10841	0.9100	0.0370	formiminotransferase cyclodeaminase
217	ASXL3	80816	0.9075	0.0095	additional sex combs like 3 (Drosophila)
218	TAC3	6866	0.9075	0.0102	tachykinin 3
219	SLC13A3	64849	0.9075	0.0109	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3
220	FCER1G	2207	0.9075	0.0229	Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide
221	LOC100129726	100129726	0.9075	0.0021	uncharacterized LOC100129726
222	PDE4C	5143	0.9050	0.0719	phosphodiesterase 4C, cAMP-specific
223	ZNF324B	388569	0.9050	0.0056	zinc finger protein 324B
224	FKBP9L	360132	0.9050	1.0000	FK506 binding protein 9-like
225	OR7C1	26664	0.9050	0.0018	olfactory receptor, family 7, subfamily C, member 1
226	TCERG1L	256536	0.9050	0.0008	transcription elongation regulator 1-like
227	SRRM5	100170229	0.9050	1.0000	serine/arginine repetitive matrix 5
228	LOC100130872	100130872	0.9050	0.0197	uncharacterized LOC100130872
229	ADAM18	8749	0.9025	0.0085	ADAM metallopeptidase domain 18
230	MMP7	4316	0.9025	0.0009	matrix metallopeptidase 7 (matrilysin, uterine)
231	PRDM5	11107	0.9025	0.0047	PR domain containing 5
232	LOC646482	646482	0.9000	1.0000	uncharacterized LOC646482
233	CHL1-AS2	642891	0.9000	1.0000	CHL1 antisense RNA 2 (non-protein coding)
234	NAT16	375607	0.9000	0.0317	N-acetyltransferase 16 (GCN5-related, putative)
235	DND1	373863	0.9000	1.0000	dead end homolog 1 (zebrafish)
236	IHH	3549	0.9000	0.1322	Indian hedgehog
237	AMZ1	155185	0.9000	0.0402	archaelysin family metallopeptidase 1
238	LINC00173	100287569	0.9000	0.0007	long intergenic non-protein coding RNA 173
239	HTR3A	3359	0.8975	0.0293	5-hydroxytryptamine (serotonin) receptor 3A, ionotropic
240	KCTD8	386617	0.8950	1.0000	potassium channel tetramerisation domain containing 8
241	LOC285401	285401	0.8950	1.0000	uncharacterized LOC285401
242	C3ORF70	285382	0.8950	0.0017	chromosome 3 open reading frame 70
243	ZNF843	283933	0.8950	0.0490	zinc finger protein 843
244	COX6B2	125965	0.8950	0.0132	cytochrome c oxidase subunit VIb polypeptide 2 (testis)
245	LRIG3	121227	0.8950	0.0024	leucine-rich repeats and immunoglobulin-like domains 3
246	LOC100289061	100289061	0.8950	1.0000	uncharacterized LOC100289061
247	PCDHB15	56121	0.8925	0.0012	protocadherin beta 15
248	C1QTNF3	114899	0.8900	0.0034	C1q and tumor necrosis factor related protein 3
249	TIPARP-AS1	100287227	0.8900	1.0000	TIPARP antisense RNA 1 (non-protein coding)
250	LOC100132354	100132354	0.8900	0.0721	uncharacterized LOC100132354
251	SHANK3	85358	0.8875	0.0099	SH3 and multiple ankyrin repeat domains 3
252	KRTAP4-12	83755	0.8875	0.0045	keratin associated protein 4-12
253	SSTR1	6751	0.8875	0.0003	somatostatin receptor 1
254	KCNK1	3775	0.8875	0.0024	potassium channel, subfamily K, member 1
255	RIMKLA	284716	0.8875	0.0092	ribosomal modification protein rimK-like family member A
256	FGD5	152273	0.8875	0.0056	FYVE, RhoGEF and PH domain containing 5
257	CHRNB2	1141	0.8875	0.1150	cholinergic receptor, nicotinic, beta 2 (neuronal)
258	SLIT2	9353	0.8850	0.0079	slit homolog 2 (Drosophila)
259	FLJ33544	728283	0.8850	1.0000	uncharacterized LOC728283
260	SORCS2	57537	0.8850	0.0031	sortilin-related VPS10 domain containing receptor 2
261	LCNL1	401562	0.8850	0.0504	lipocalin-like 1
262	UBE2Q2P1	388165	0.8850	1.0000	ubiquitin-conjugating enzyme E2Q family member 2 pseudogene 1
263	KCNQ2	3785	0.8850	0.0482	potassium voltage-gated channel, KQT-like subfamily, member 2
264	C8ORF74	203076	0.8850	0.0769	chromosome 8 open reading frame 74
265	KCNG3	170850	0.8850	0.0026	potassium voltage-gated channel, subfamily G, member 3
266	ACSM2A	123876	0.8850	1.0000	acyl-CoA synthetase medium-chain family member 2A
267	BDKRB1	623	0.8825	0.0024	bradykinin receptor B1
268	OPN1SW	611	0.8825	0.0009	opsin 1 (cone pigments), short-wave-sensitive
269	KLK12	43849	0.8825	0.0186	kallikrein-related peptidase 12
270	OR10A5	144124	0.8825	0.0040	olfactory receptor, family 10, subfamily A, member 5
271	TMEM88B	643965	0.8800	1.0000	transmembrane protein 88B
272	PLA2G3	50487	0.8800	0.0092	phospholipase A2, group III
273	LINC00410	144776	0.8800	1.0000	long intergenic non-protein coding RNA 410
274	DCBLD2	131566	0.8800	0.0092	discoidin, CUB and LCCL domain containing 2
275	XIST	7503	0.8775	0.0003	X (inactive)-specific transcript (non-protein coding)
276	PRB4	5545	0.8775	0.0200	proline-rich protein BstNI subfamily 4
277	PLSCR4	57088	0.8750	0.0402	phospholipid scramblase 4
278	SIX6	4990	0.8750	0.0017	SIX homeobox 6
279	APOBEC4	403314	0.8750	0.0101	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 4 (putative)
280	KRTAP10-12	386685	0.8750	1.0000	keratin associated protein 10-12
281	PNMA3	29944	0.8750	0.0747	paraneoplastic Ma antigen 3
282	OR2B6	26212	0.8750	0.0026	olfactory receptor, family 2, subfamily B, member 6
283	MUCL1	118430	0.8750	0.0005	mucin-like 1
284	LOC100287210	100287210	0.8750	1.0000	uncharacterized LOC100287210
285	DCHS2	54798	0.8725	0.0146	dachsous 2 (Drosophila)
286	KCNH1	3756	0.8725	0.0034	potassium voltage-gated channel, subfamily H (eag-related), member 1
287	GPR3	2827	0.8725	0.0227	G protein-coupled receptor 3
288	CYP3A5	1577	0.8725	0.0042	cytochrome P450, family 3, subfamily A, polypeptide 5
289	RPL36A	6173	0.8700	1.0000	ribosomal protein L36a
290	UNC93A	54346	0.8700	1.0000	unc-93 homolog A (C. elegans)
291	LAD1	3898	0.8700	0.0151	ladinin 1
292	MPV17L	255027	0.8700	0.0173	MPV17 mitochondrial membrane protein-like
293	GJB4	127534	0.8700	0.0044	gap junction protein, beta 4, 30.3kDa
294	KLHDC8A	55220	0.8675	0.0013	kelch domain containing 8A
295	PPP1R14D	54866	0.8675	0.0105	protein phosphatase 1, regulatory (inhibitor) subunit 14D
296	CCDC37	348807	0.8675	0.0022	coiled-coil domain containing 37
297	LOC100128922	100128922	0.8675	1.0000	connexin
298	SYK	6850	0.8650	0.0063	spleen tyrosine kinase
299	RBFOX1	54715	0.8650	0.0419	RNA binding protein, fox-1 homolog (C. elegans) 1
300	IVL	3713	0.8650	0.0130	involucrin
301	LINC00205	257103	0.8650	1.0000	long intergenic non-protein coding RNA 205
302	TTC39A	22996	0.8650	0.0022	tetratricopeptide repeat domain 39A
303	LOC158376	158376	0.8650	0.0135	uncharacterized LOC158376
304	C20ORF160	140706	0.8650	0.0060	chromosome 20 open reading frame 160
305	CLVS2	134829	0.8650	0.0119	clavesin 2
306	MYOZ3	91977	0.8625	0.0683	myozenin 3
307	SLC12A5	57468	0.8625	0.0125	solute carrier family 12 (potassium/chloride transporter), member 5
308	KCNE4	23704	0.8625	0.0045	potassium voltage-gated channel, Isk-related family, member 4
309	CYP3A4	1576	0.8625	0.0264	cytochrome P450, family 3, subfamily A, polypeptide 4
310	BPIFA3	128861	0.8625	0.0127	BPI fold containing family A, member 3
311	LOC91450	91450	0.8600	1.0000	uncharacterized LOC91450
312	LOC730236	730236	0.8600	1.0000	uncharacterized LOC730236
313	LOC729291	729291	0.8600	1.0000	uncharacterized LOC729291
314	SNRPG	6637	0.8600	1.0000	small nuclear ribonucleoprotein polypeptide G
315	SLC12A3	6559	0.8600	0.0431	solute carrier family 12 (sodium/chloride transporters), member 3
316	FAM75C2	645961	0.8600	1.0000	family with sequence similarity 75, member C2
317	ZNF704	619279	0.8600	0.0075	zinc finger protein 704
318	OVOL2	58495	0.8600	0.0056	ovo-like 2 (Drosophila)
319	TSPO2	222642	0.8600	0.0774	translocator protein 2
320	CSF1R	1436	0.8600	0.0300	colony stimulating factor 1 receptor
321	LINC00240	100133205	0.8600	1.0000	long intergenic non-protein coding RNA 240
322	ZGLP1	100125288	0.8600	1.0000	zinc finger, GATA-like protein 1
323	THBS4	7060	0.8575	0.0015	thrombospondin 4
324	P4HA3	283208	0.8575	0.0127	prolyl 4-hydroxylase, alpha polypeptide III
325	C15ORF55	256646	0.8575	0.0645	chromosome 15 open reading frame 55
326	LONRF2	164832	0.8575	0.0055	LON peptidase N-terminal domain and ring finger 2
327	PLEKHG4B	153478	0.8575	0.0047	pleckstrin homology domain containing, family G (with RhoGef domain) member 4B
328	DLEU2	8847	0.8550	0.0022	deleted in lymphocytic leukemia 2 (non-protein coding)
329	SYNDIG1	79953	0.8550	0.0046	synapse differentiation inducing 1
330	TMEM229A	730130	0.8550	1.0000	transmembrane protein 229A
331	KIAA1161	57462	0.8550	0.0038	KIAA1161
332	PCDHB7	56129	0.8550	0.0007	protocadherin beta 7
333	NIPAL4	348938	0.8550	0.0273	NIPA-like domain containing 4
334	H2BFM	286436	0.8550	0.0110	H2B histone family, member M
335	CTRC	11330	0.8550	0.0587	chymotrypsin C (caldecrin)
336	KRT27	342574	0.8525	0.0001	keratin 27
337	ASAP1-IT1	29065	0.8525	0.0166	ASAP1 intronic transcript 1 (non-protein coding)
338	SVEP1	79987	0.8500	0.0687	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1
339	ASCL3	56676	0.8500	0.0388	achaete-scute complex homolog 3 (Drosophila)
340	NCAM1	4684	0.8500	0.0179	neural cell adhesion molecule 1
341	CLEC4GP1	440508	0.8500	0.0432	C-type lectin domain family 4, member G pseudogene 1
342	LOC284100	284100	0.8500	0.0857	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide pseudogene
343	FAM154B	283726	0.8500	1.0000	family with sequence similarity 154, member B
344	SPATA18	132671	0.8500	0.0040	spermatogenesis associated 18
345	LOC100130700	100130700	0.8500	0.0166	uncharacterized LOC100130700
346	CH25H	9023	0.8450	0.0030	cholesterol 25-hydroxylase
347	RGS11	8786	0.8450	0.0568	regulator of G-protein signaling 11
348	OR51I2	390064	0.8450	0.0257	olfactory receptor, family 51, subfamily I, member 2
349	GLRB	2743	0.8450	0.0085	glycine receptor, beta
350	GATA4	2626	0.8450	0.0066	GATA binding protein 4
351	FUT3	2525	0.8450	0.0178	fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group)
352	CSMD3	114788	0.8450	0.0003	CUB and Sushi multiple domains 3
353	LOC100130155	100130155	0.8450	0.0117	uncharacterized LOC100130155
354	EMILIN3	90187	0.8425	0.0038	elastin microfibril interfacer 3
355	PVRL4	81607	0.8425	0.0101	poliovirus receptor-related 4
356	RAB3B	5865	0.8425	0.0019	RAB3B, member RAS oncogene family
357	PCDHB9	56127	0.8425	0.0036	protocadherin beta 9
358	FERMT1	55612	0.8425	0.0046	fermitin family member 1
359	PAPPA	5069	0.8425	0.0211	pregnancy-associated plasma protein A, pappalysin 1
360	KAL1	3730	0.8425	0.0013	Kallmann syndrome 1 sequence
361	ATP10B	23120	0.8425	0.0160	ATPase, class V, type 10B
362	CHAT	1103	0.8425	0.0165	choline O-acetyltransferase
363	FAM49B	51571	0.8400	0.0268	family with sequence similarity 49, member B
364	KCNN3	3782	0.8400	0.0072	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3
365	LOC284379	284379	0.8400	0.0130	solute carrier family 7 (cationic amino acid transporter, y+ system), member 3 pseudogene
366	PLAC1	10761	0.8400	0.0007	placenta-specific 1
367	LOC100271832	100271832	0.8400	1.0000	uncharacterized LOC100271832
368	LOC100130452	100130452	0.8400	1.0000	uncharacterized LOC100130452
369	TRPA1	8989	0.8375	0.0074	transient receptor potential cation channel, subfamily A, member 1
370	MYO1B	4430	0.8375	0.0095	myosin IB
