Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
66	MYLK	4638	2.1703	0.0039	myosin light chain kinase
67	MEIS2	4212	2.1685	0.0002	Meis homeobox 2
68	PDE8A	5151	2.1647	0.0000	phosphodiesterase 8A
69	COPZ2	51226	2.1595	0.0087	coatomer protein complex, subunit zeta 2
70	COL6A3	1293	2.1592	0.0035	collagen, type VI, alpha 3
71	SPARC	6678	2.1582	0.0118	secreted protein, acidic, cysteine-rich (osteonectin)
72	LPGAT1	9926	2.1547	0.0008	lysophosphatidylglycerol acyltransferase 1
73	PLOD1	5351	2.1540	0.0108	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1
74	TMEM167B	56900	2.1506	0.0148	transmembrane protein 167B
75	ACTA2	59	2.1425	0.0038	actin, alpha 2, smooth muscle, aorta
76	C21ORF7	56911	2.1424	0.0001	chromosome 21 open reading frame 7
77	PDGFC	56034	2.1377	0.0032	platelet derived growth factor C
78	PDGFRA	5156	2.1347	0.0047	platelet-derived growth factor receptor, alpha polypeptide
79	RIN2	54453	2.1343	0.0036	Ras and Rab interactor 2
80	KLF9	687	2.1335	0.0030	Kruppel-like factor 9
81	SEC24D	9871	2.1324	0.0137	SEC24 family, member D (S. cerevisiae)
82	PXK	54899	2.1321	0.0005	PX domain containing serine/threonine kinase
83	TSPAN5	10098	2.1310	0.0001	tetraspanin 5
84	SYNC	81493	2.1292	0.0004	syncoilin, intermediate filament protein
85	KCTD18	130535	2.1290	0.0237	potassium channel tetramerisation domain containing 18
86	ADCY7	113	2.1289	0.0029	adenylate cyclase 7
87	PRSS23	11098	2.1234	0.0016	protease, serine, 23
88	CD248	57124	2.1217	0.0085	CD248 molecule, endosialin
89	NAV1	89796	2.1208	0.0016	neuron navigator 1
90	MAP4K5	11183	2.1187	0.0263	mitogen-activated protein kinase kinase kinase kinase 5
91	DAB2	1601	2.1174	0.0114	disabled homolog 2, mitogen-responsive phosphoprotein (Drosophila)
92	JAK1	3716	2.1158	0.0170	Janus kinase 1
93	MEIS1	4211	2.1141	0.0002	Meis homeobox 1
94	B4GALT1	2683	2.1113	0.0020	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1
95	NID1	4811	2.1092	0.0051	nidogen 1
96	AGPAT3	56894	2.1062	0.0006	1-acylglycerol-3-phosphate O-acyltransferase 3
97	USP47	55031	2.1005	0.0163	ubiquitin specific peptidase 47
98	DIP2C	22982	2.0950	0.0048	DIP2 disco-interacting protein 2 homolog C (Drosophila)
99	ATP11B	23200	2.0936	0.0080	ATPase, class VI, type 11B
100	REV3L	5980	2.0868	0.0234	REV3-like, polymerase (DNA directed), zeta, catalytic subunit
101	MBD5	55777	2.0841	0.0026	methyl-CpG binding domain protein 5
102	TRPS1	7227	2.0788	0.0003	trichorhinophalangeal syndrome I
103	C5ORF24	134553	2.0784	0.0066	chromosome 5 open reading frame 24
104	SH3BGRL	6451	2.0777	0.0371	SH3 domain binding glutamic acid-rich protein like
105	GLIS3	169792	2.0774	0.0010	GLIS family zinc finger 3
106	ELF4	2000	2.0726	0.0058	E74-like factor 4 (ets domain transcription factor)
107	TMEM43	79188	2.0725	0.0066	transmembrane protein 43
108	IFI16	3428	2.0650	0.0142	interferon, gamma-inducible protein 16
109	YIPF5	81555	2.0624	0.0293	Yip1 domain family, member 5
110	GPR124	25960	2.0619	0.0153	G protein-coupled receptor 124
111	IMPAD1	54928	2.0600	0.0094	inositol monophosphatase domain containing 1
112	SETD7	80854	2.0598	0.0027	SET domain containing (lysine methyltransferase) 7
113	FAM188A	80013	2.0567	0.0084	family with sequence similarity 188, member A
114	RNASEL	6041	2.0562	0.0114	ribonuclease L (2,5-oligoisoadenylate synthetase-dependent)
115	TMEM117	84216	2.0515	0.0005	transmembrane protein 117
116	CRTC3	64784	2.0504	0.0080	CREB regulated transcription coactivator 3
117	FBLN5	10516	2.0465	0.0051	fibulin 5
118	FKBP7	51661	2.0455	0.0064	FK506 binding protein 7
119	ZBTB4	57659	2.0435	0.0266	zinc finger and BTB domain containing 4
120	GXYLT2	727936	2.0433	0.0012	glucoside xylosyltransferase 2
121	TRAM2	9697	2.0406	0.0018	translocation associated membrane protein 2
122	NEK7	140609	2.0373	0.0274	NIMA (never in mitosis gene a)-related kinase 7
123	SLC16A7	9194	2.0335	0.0004	solute carrier family 16, member 7 (monocarboxylic acid transporter 2)
124	TBC1D19	55296	2.0334	0.0065	TBC1 domain family, member 19
125	SLC22A4	6583	2.0263	0.0011	solute carrier family 22 (organic cation/ergothioneine transporter), member 4
126	KLHL9	55958	2.0245	0.0017	kelch-like 9 (Drosophila)
127	IL1R1	3554	2.0242	0.0053	interleukin 1 receptor, type I
128	EXT2	2132	2.0238	0.0055	exostosin 2
129	GINM1	116254	2.0218	0.0099	glycoprotein integral membrane 1
130	SOS2	6655	2.0211	0.0329	son of sevenless homolog 2 (Drosophila)
131	ARRDC3	57561	2.0190	0.0057	arrestin domain containing 3
132	CAST	831	2.0183	0.0205	calpastatin
133	RAB23	51715	2.0160	0.0111	RAB23, member RAS oncogene family
134	SMARCA2	6595	2.0154	0.0113	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
135	EXT1	2131	2.0152	0.0035	exostosin 1
136	ZNF596	169270	2.0136	0.0008	zinc finger protein 596
137	GALNT10	55568	2.0134	0.0012	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10 (GalNAc-T10)
138	PID1	55022	2.0124	0.0006	phosphotyrosine interaction domain containing 1
139	RNASE4	6038	2.0117	0.0164	ribonuclease, RNase A family, 4
140	SMPDL3A	10924	2.0077	0.0037	sphingomyelin phosphodiesterase, acid-like 3A
141	ZHX1	11244	2.0067	0.0063	zinc fingers and homeoboxes 1
142	CDH11	1009	2.0066	0.0138	cadherin 11, type 2, OB-cadherin (osteoblast)
143	TTC28	23331	2.0055	0.0057	tetratricopeptide repeat domain 28
144	MDFIC	29969	2.0048	0.0024	MyoD family inhibitor domain containing
145	CDK19	23097	2.0042	0.0059	cyclin-dependent kinase 19
146	DENND4A	10260	2.0041	0.0112	DENN/MADD domain containing 4A
147	ATP10D	57205	2.0033	0.0143	ATPase, class V, type 10D
148	DUSP1	1843	2.0000	0.0109	dual specificity phosphatase 1
149	GLT8D1	55830	1.9928	0.0405	glycosyltransferase 8 domain containing 1
150	ALDH1L2	160428	1.9899	0.0003	aldehyde dehydrogenase 1 family, member L2
151	EDEM3	80267	1.9875	0.0238	ER degradation enhancer, mannosidase alpha-like 3
152	SNX7	51375	1.9875	0.0060	sorting nexin 7
153	ELF1	1997	1.9859	0.0222	E74-like factor 1 (ets domain transcription factor)
154	RAB22A	57403	1.9858	0.0111	RAB22A, member RAS oncogene family
155	FZD6	8323	1.9851	0.0032	frizzled family receptor 6
156	ATP6AP2	10159	1.9849	0.0606	ATPase, H+ transporting, lysosomal accessory protein 2
157	NFIX	4784	1.9792	0.0045	nuclear factor I/X (CCAAT-binding transcription factor)
158	FAM46A	55603	1.9791	0.0004	family with sequence similarity 46, member A
159	FBXO8	26269	1.9769	0.0398	F-box protein 8
160	PCGF5	84333	1.9765	0.0219	polycomb group ring finger 5
161	CTSO	1519	1.9738	0.0291	cathepsin O
162	FAM172A	83989	1.9737	0.0177	family with sequence similarity 172, member A
163	FOSL2	2355	1.9735	0.0192	FOS-like antigen 2
164	UBE2Q2	92912	1.9732	0.0242	ubiquitin-conjugating enzyme E2Q family member 2
165	FEZ2	9637	1.9714	0.0120	fasciculation and elongation protein zeta 2 (zygin II)
166	GANC	2595	1.9688	0.0016	glucosidase, alpha; neutral C
167	IFIT5	24138	1.9687	0.0142	interferon-induced protein with tetratricopeptide repeats 5
168	RGL1	23179	1.9687	0.0109	ral guanine nucleotide dissociation stimulator-like 1
169	PLSCR4	57088	1.9673	0.0295	phospholipid scramblase 4
170	MXRA7	439921	1.9638	0.0076	matrix-remodelling associated 7
171	CTBS	1486	1.9625	0.0384	chitobiase, di-N-acetyl-
172	CPPED1	55313	1.9620	0.0009	calcineurin-like phosphoesterase domain containing 1
173	GBP3	2635	1.9608	0.0087	guanylate binding protein 3
174	NIPSNAP3A	25934	1.9605	0.0305	nipsnap homolog 3A (C. elegans)
175	ZMYND11	10771	1.9573	0.0132	zinc finger, MYND-type containing 11
176	SLC9B2	133308	1.9559	0.0005	solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2
177	RALB	5899	1.9547	0.0112	v-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein)
178	PRNP	5621	1.9542	0.0127	prion protein
179	FBXL3	26224	1.9538	0.0445	F-box and leucine-rich repeat protein 3
180	KIAA1715	80856	1.9529	0.0163	KIAA1715
181	FBN2	2201	1.9521	0.0005	fibrillin 2
182	GOPC	57120	1.9512	0.0243	golgi-associated PDZ and coiled-coil motif containing
183	CLIP1	6249	1.9511	0.0311	CAP-GLY domain containing linker protein 1
184	BDNF	627	1.9495	0.0010	brain-derived neurotrophic factor
185	SH3GLB1	51100	1.9494	0.0349	SH3-domain GRB2-like endophilin B1
186	TXNDC15	79770	1.9480	0.0175	thioredoxin domain containing 15
187	MSRB3	253827	1.9467	0.0162	methionine sulfoxide reductase B3
188	TBC1D2B	23102	1.9426	0.0152	TBC1 domain family, member 2B
189	CFL2	1073	1.9408	0.0101	cofilin 2 (muscle)
190	MAML2	84441	1.9395	0.0027	mastermind-like 2 (Drosophila)
191	SEC22A	26984	1.9383	0.0044	SEC22 vesicle trafficking protein homolog A (S. cerevisiae)
192	MYO1B	4430	1.9373	0.0048	myosin IB
193	NPR3	4883	1.9354	0.0016	natriuretic peptide receptor C/guanylate cyclase C (atrionatriuretic peptide receptor C)
194	DYNLT3	6990	1.9304	0.0171	dynein, light chain, Tctex-type 3
195	MBNL2	10150	1.9277	0.0143	muscleblind-like splicing regulator 2
196	KLHL20	27252	1.9268	0.0097	kelch-like 20 (Drosophila)
197	NFE2L2	4780	1.9263	0.0322	nuclear factor (erythroid-derived 2)-like 2
198	LOC338758	338758	1.9243	0.0027	uncharacterized LOC338758
199	C10ORF32	119032	1.9229	0.0246	chromosome 10 open reading frame 32
200	DPYD	1806	1.9219	0.0245	dihydropyrimidine dehydrogenase
201	ARFGAP3	26286	1.9215	0.0296	ADP-ribosylation factor GTPase activating protein 3
202	SMARCD3	6604	1.9207	0.0059	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3
203	SEC31A	22872	1.9196	0.0256	SEC31 homolog A (S. cerevisiae)
204	CEP112	201134	1.9170	0.0023	centrosomal protein 112kDa
205	ACYP2	98	1.9157	0.0059	acylphosphatase 2, muscle type
206	ZEB1	6935	1.9155	0.0203	zinc finger E-box binding homeobox 1
207	PRRX1	5396	1.9145	0.0110	paired related homeobox 1
208	RBM18	92400	1.9118	0.0323	RNA binding motif protein 18
209	TEAD1	7003	1.9104	0.0062	TEA domain family member 1 (SV40 transcriptional enhancer factor)
210	KDELC2	143888	1.9078	0.0092	KDEL (Lys-Asp-Glu-Leu) containing 2
211	TSHZ1	10194	1.9069	0.0079	teashirt zinc finger homeobox 1
212	DFNA5	1687	1.9065	0.0039	deafness, autosomal dominant 5
213	ARSJ	79642	1.9056	0.0045	arylsulfatase family, member J
214	SGPP1	81537	1.9040	0.0071	sphingosine-1-phosphate phosphatase 1
215	NMNAT1	64802	1.9034	0.0022	nicotinamide nucleotide adenylyltransferase 1
216	ECM2	1842	1.9018	0.0160	extracellular matrix protein 2, female organ and adipocyte specific
217	SEC23A	10484	1.9014	0.0695	Sec23 homolog A (S. cerevisiae)
218	CTHRC1	115908	1.9014	0.0046	collagen triple helix repeat containing 1
219	HCFC2	29915	1.9006	0.0275	host cell factor C2
220	SIAE	54414	1.8995	0.0024	sialic acid acetylesterase
221	COL12A1	1303	1.8983	0.0136	collagen, type XII, alpha 1
222	KIDINS220	57498	1.8977	0.0581	kinase D-interacting substrate, 220kDa
223	ADAM12	8038	1.8974	0.0121	ADAM metallopeptidase domain 12
224	SRPX2	27286	1.8971	0.0049	sushi-repeat containing protein, X-linked 2
225	ADAMTS6	11174	1.8967	0.0027	ADAM metallopeptidase with thrombospondin type 1 motif, 6
226	MN1	4330	1.8956	0.0010	meningioma (disrupted in balanced translocation) 1
227	WDR47	22911	1.8947	0.0380	WD repeat domain 47
228	ZEB2	9839	1.8937	0.0216	zinc finger E-box binding homeobox 2
229	FRMD6	122786	1.8932	0.0160	FERM domain containing 6
230	EVI5	7813	1.8928	0.0139	ecotropic viral integration site 5
231	P4HA1	5033	1.8926	0.0070	prolyl 4-hydroxylase, alpha polypeptide I
232	DNAJB4	11080	1.8920	0.0238	DnaJ (Hsp40) homolog, subfamily B, member 4
233	MTDH	92140	1.8919	0.0274	metadherin
234	MAN1A2	10905	1.8915	0.0095	mannosidase, alpha, class 1A, member 2
235	LRP12	29967	1.8904	0.0117	low density lipoprotein receptor-related protein 12
236	GTF2H5	404672	1.8897	0.0123	general transcription factor IIH, polypeptide 5
237	LAMP2	3920	1.8882	0.0720	lysosomal-associated membrane protein 2
238	PAM	5066	1.8877	0.0363	peptidylglycine alpha-amidating monooxygenase
239	PRICKLE2	166336	1.8869	0.0123	prickle homolog 2 (Drosophila)
240	GLT8D2	83468	1.8856	0.0235	glycosyltransferase 8 domain containing 2
241	SNTB2	6645	1.8827	0.0041	syntrophin, beta 2 (dystrophin-associated protein A1, 59kDa, basic component 2)
242	RNF19A	25897	1.8805	0.0136	ring finger protein 19A, E3 ubiquitin protein ligase
243	FLRT2	23768	1.8789	0.0094	fibronectin leucine rich transmembrane protein 2
244	NNMT	4837	1.8789	0.0155	nicotinamide N-methyltransferase
245	SCARB2	950	1.8787	0.0393	scavenger receptor class B, member 2
246	VIM	7431	1.8756	0.0288	vimentin
247	PRSS12	8492	1.8746	0.0023	protease, serine, 12 (neurotrypsin, motopsin)
248	NCOA7	135112	1.8744	0.0125	nuclear receptor coactivator 7
249	SLIT2	9353	1.8722	0.0069	slit homolog 2 (Drosophila)
250	MAN2B2	23324	1.8683	0.0241	mannosidase, alpha, class 2B, member 2
251	TMF1	7110	1.8681	0.1003	TATA element modulatory factor 1
252	ASPH	444	1.8676	0.0062	aspartate beta-hydroxylase
253	C4ORF32	132720	1.8675	0.0020	chromosome 4 open reading frame 32
254	SEL1L	6400	1.8674	0.0244	sel-1 suppressor of lin-12-like (C. elegans)
255	PSD3	23362	1.8672	0.0046	pleckstrin and Sec7 domain containing 3
256	ACVR1	90	1.8668	0.0472	activin A receptor, type I
257	LOC401093	401093	1.8668	0.0025	uncharacterized LOC401093
258	RSU1	6251	1.8667	0.0187	Ras suppressor protein 1
259	PXDN	7837	1.8665	0.0111	peroxidasin homolog (Drosophila)
260	ERMAP	114625	1.8651	0.0020	erythroblast membrane-associated protein (Scianna blood group)
261	ZNF654	55279	1.8645	0.0466	zinc finger protein 654
262	COL16A1	1307	1.8612	0.0137	collagen, type XVI, alpha 1
263	ANTXR1	84168	1.8607	0.0158	anthrax toxin receptor 1
264	ANXA5	308	1.8602	0.0433	annexin A5
265	ALS2CR8	79800	1.8581	0.0207	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8
266	RB1	5925	1.8581	0.0263	retinoblastoma 1
267	TANK	10010	1.8567	0.0718	TRAF family member-associated NFKB activator
268	LRRN4CL	221091	1.8564	0.0100	LRRN4 C-terminal like
269	XAF1	54739	1.8527	0.0185	XIAP associated factor 1
270	HIF1A	3091	1.8517	0.0383	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)
271	THBS2	7058	1.8514	0.0150	thrombospondin 2
272	PRKAA1	5562	1.8494	0.0136	protein kinase, AMP-activated, alpha 1 catalytic subunit
273	GREM1	26585	1.8477	0.0033	gremlin 1
274	ARL6IP5	10550	1.8474	0.0623	ADP-ribosylation-like factor 6 interacting protein 5
275	SP100	6672	1.8467	0.0200	SP100 nuclear antigen
276	FKBP14	55033	1.8464	0.0076	FK506 binding protein 14, 22 kDa
277	TNFRSF11B	4982	1.8455	0.0004	tumor necrosis factor receptor superfamily, member 11b
278	LGALS1	3956	1.8453	0.0350	lectin, galactoside-binding, soluble, 1
279	TMEM47	83604	1.8439	0.0162	transmembrane protein 47
280	RHOBTB1	9886	1.8439	0.0030	Rho-related BTB domain containing 1
281	TWSG1	57045	1.8438	0.0286	twisted gastrulation homolog 1 (Drosophila)
282	WIPF1	7456	1.8431	0.0279	WAS/WASL interacting protein family, member 1
283	DST	667	1.8422	0.0194	dystonin
284	LPAR1	1902	1.8416	0.0065	lysophosphatidic acid receptor 1
285	SNAI2	6591	1.8413	0.0107	snail homolog 2 (Drosophila)
286	GOLIM4	27333	1.8394	0.0043	golgi integral membrane protein 4
287	CDH13	1012	1.8394	0.0039	cadherin 13, H-cadherin (heart)
288	TTC3	7267	1.8391	0.0519	tetratricopeptide repeat domain 3
289	PALLD	23022	1.8388	0.0208	palladin, cytoskeletal associated protein
290	DPY19L4	286148	1.8383	0.0814	dpy-19-like 4 (C. elegans)
291	RP2	6102	1.8364	0.0601	retinitis pigmentosa 2 (X-linked recessive)
292	EGLN1	54583	1.8350	0.0016	egl nine homolog 1 (C. elegans)
293	MIR100HG	399959	1.8334	0.0103	mir-100-let-7a-2 cluster host gene (non-protein coding)
294	SNX29	92017	1.8332	0.0084	sorting nexin 29
295	DCTD	1635	1.8301	0.0458	dCMP deaminase
296	SLC39A6	25800	1.8286	0.0412	solute carrier family 39 (zinc transporter), member 6
297	AHR	196	1.8279	0.0278	aryl hydrocarbon receptor
298	DENND1B	163486	1.8274	0.0029	DENN/MADD domain containing 1B
299	KLHL5	51088	1.8257	0.0297	kelch-like 5 (Drosophila)
300	VAMP3	9341	1.8237	0.0464	vesicle-associated membrane protein 3 (cellubrevin)
301	JRKL	8690	1.8234	0.0107	jerky homolog-like (mouse)
302	HP1BP3	50809	1.8225	0.0112	heterochromatin protein 1, binding protein 3
303	USP40	55230	1.8216	0.0085	ubiquitin specific peptidase 40
304	BMPER	168667	1.8216	0.0007	BMP binding endothelial regulator
305	KIAA1462	57608	1.8208	0.0083	KIAA1462
306	PRKAR1A	5573	1.8204	0.0855	protein kinase, cAMP-dependent, regulatory, type I, alpha
307	IPP	3652	1.8199	0.0043	intracisternal A particle-promoted polypeptide
308	PIK3R1	5295	1.8172	0.0117	phosphoinositide-3-kinase, regulatory subunit 1 (alpha)
309	ARPC5	10092	1.8167	0.0439	actin related protein 2/3 complex, subunit 5, 16kDa
310	MRAS	22808	1.8164	0.0143	muscle RAS oncogene homolog
311	RIOK3	8780	1.8139	0.0303	RIO kinase 3 (yeast)
312	LAMC1	3915	1.8131	0.0258	laminin, gamma 1 (formerly LAMB2)
313	RPS6KA2	6196	1.8123	0.0113	ribosomal protein S6 kinase, 90kDa, polypeptide 2
314	RCAN1	1827	1.8115	0.0044	regulator of calcineurin 1
315	RAB14	51552	1.8098	0.0381	RAB14, member RAS oncogene family
316	DOCK7	85440	1.8088	0.0253	dedicator of cytokinesis 7
317	SLC9A9	285195	1.8074	0.0145	solute carrier family 9, subfamily A (NHE9, cation proton antiporter 9), member 9
318	HOXA9	3205	1.8069	0.0003	homeobox A9
319	ANTXR2	118429	1.8065	0.0311	anthrax toxin receptor 2
320	PLP2	5355	1.8059	0.0105	proteolipid protein 2 (colonic epithelium-enriched)
321	SLC35G2	80723	1.8059	0.0038	solute carrier family 35, member G2
322	ME1	4199	1.8057	0.0042	malic enzyme 1, NADP(+)-dependent, cytosolic
323	PPP3CC	5533	1.8057	0.0124	protein phosphatase 3, catalytic subunit, gamma isozyme
324	SLFN5	162394	1.8014	0.0122	schlafen family member 5
325	EEA1	8411	1.8013	0.0320	early endosome antigen 1
326	TIMP3	7078	1.8008	0.0231	TIMP metallopeptidase inhibitor 3
327	POLR3GL	84265	1.8008	0.0400	polymerase (RNA) III (DNA directed) polypeptide G (32kD)-like
328	HOXA7	3204	1.8008	0.0005	homeobox A7
329	GNPDA2	132789	1.8004	0.0582	glucosamine-6-phosphate deaminase 2
330	BMI1	648	1.8002	0.0167	BMI1 polycomb ring finger oncogene
331	RNF149	284996	1.7998	0.0252	ring finger protein 149
332	TAPT1	202018	1.7996	0.0207	transmembrane anterior posterior transformation 1
333	NFKB1	4790	1.7930	0.0152	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1
334	AHNAK2	113146	1.7904	0.0117	AHNAK nucleoprotein 2
335	DDR2	4921	1.7869	0.0224	discoidin domain receptor tyrosine kinase 2
336	KLHDC1	122773	1.7865	0.0451	kelch domain containing 1
337	COL3A1	1281	1.7861	0.0215	collagen, type III, alpha 1
338	ITGAV	3685	1.7859	0.0772	integrin, alpha V
339	SPOCD1	90853	1.7856	0.0113	SPOC domain containing 1
340	KLF12	11278	1.7855	0.0275	Kruppel-like factor 12
341	VEGFC	7424	1.7841	0.0116	vascular endothelial growth factor C
342	RECK	8434	1.7827	0.0483	reversion-inducing-cysteine-rich protein with kazal motifs
343	TK2	7084	1.7819	0.0216	thymidine kinase 2, mitochondrial
344	CUL4B	8450	1.7815	0.0483	cullin 4B
345	DAP	1611	1.7813	0.0180	death-associated protein
346	TGFB1I1	7041	1.7808	0.0343	transforming growth factor beta 1 induced transcript 1
347	LARP6	55323	1.7783	0.0137	La ribonucleoprotein domain family, member 6
348	RBFOX2	23543	1.7776	0.0115	RNA binding protein, fox-1 homolog (C. elegans) 2
349	STAT4	6775	1.7769	0.0139	signal transducer and activator of transcription 4
350	C12ORF23	90488	1.7767	0.0497	chromosome 12 open reading frame 23
351	AKR1C2	1646	1.7751	0.0011	aldo-keto reductase family 1, member C2 (dihydrodiol dehydrogenase 2; bile acid binding protein; 3-alpha hydroxysteroid dehydrogenase, type III)
352	NAV3	89795	1.7731	0.0121	neuron navigator 3
353	ALPK2	115701	1.7725	0.0020	alpha-kinase 2
354	CLEC11A	6320	1.7703	0.0103	C-type lectin domain family 11, member A
355	MED23	9439	1.7702	0.0787	mediator complex subunit 23
356	C5ORF28	64417	1.7688	0.0522	chromosome 5 open reading frame 28
357	CTSL1	1514	1.7686	0.0163	cathepsin L1
358	ZNF23	7571	1.7686	0.0133	zinc finger protein 23
359	AHNAK	79026	1.7654	0.0194	AHNAK nucleoprotein
360	NMRK1	54981	1.7650	0.0254	nicotinamide riboside kinase 1
361	CAMK2D	817	1.7644	0.0087	calcium/calmodulin-dependent protein kinase II delta
362	GALNT5	11227	1.7631	0.0109	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 5 (GalNAc-T5)
363	NIPSNAP3B	55335	1.7603	0.0125	nipsnap homolog 3B (C. elegans)
364	BBS2	583	1.7591	0.0645	Bardet-Biedl syndrome 2
