Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
32	LRP5	4041	0.7476	0.0001	low density lipoprotein receptor-related protein 5
33	NDFIP2	54602	0.7472	0.0013	Nedd4 family interacting protein 2
34	LDOC1	23641	0.7431	0.0000	leucine zipper, down-regulated in cancer 1
35	TRAM2	9697	0.7393	0.0003	translocation associated membrane protein 2
36	TFDP2	7029	0.7372	0.0000	transcription factor Dp-2 (E2F dimerization partner 2)
37	IGSF3	3321	0.7274	0.0002	immunoglobulin superfamily, member 3
38	INPP5F	22876	0.7262	0.0000	inositol polyphosphate-5-phosphatase F
39	KANK2	25959	0.7221	0.0022	KN motif and ankyrin repeat domains 2
40	MID1	4281	0.7161	0.0003	midline 1 (Opitz/BBB syndrome)
41	LHFP	10186	0.7160	0.0045	lipoma HMGIC fusion partner
42	OAZ2	4947	0.7124	0.0006	ornithine decarboxylase antizyme 2
43	HMGN3	9324	0.7108	0.0007	high mobility group nucleosomal binding domain 3
44	ZNF667	63934	0.7101	0.0000	zinc finger protein 667
45	AGPAT4	56895	0.7079	0.0001	1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)
46	TMSB15B	286527	0.7035	0.0004	thymosin beta 15B
47	MCC	4163	0.7031	0.0010	mutated in colorectal cancers
48	LAMC1	3915	0.7009	0.0048	laminin, gamma 1 (formerly LAMB2)
49	THRB	7068	0.6986	0.0007	thyroid hormone receptor, beta
50	TTC28	23331	0.6979	0.0017	tetratricopeptide repeat domain 28
51	FRMD4B	23150	0.6957	0.0000	FERM domain containing 4B
52	EIF2AK1	27102	0.6932	0.0008	eukaryotic translation initiation factor 2-alpha kinase 1
53	GBP2	2634	0.6925	0.0072	guanylate binding protein 2, interferon-inducible
54	MAP4K5	11183	0.6880	0.0154	mitogen-activated protein kinase kinase kinase kinase 5
55	ZC4H2	55906	0.6817	0.0002	zinc finger, C4H2 domain containing
56	EHMT1	79813	0.6795	0.0009	euchromatic histone-lysine N-methyltransferase 1
57	CDK14	5218	0.6775	0.0002	cyclin-dependent kinase 14
58	PACS2	23241	0.6774	0.0085	phosphofurin acidic cluster sorting protein 2
59	C6ORF114	85411	0.6768	1.0000	chromosome 6 open reading frame 114
60	ARHGEF10	9639	0.6760	0.0006	Rho guanine nucleotide exchange factor (GEF) 10
61	DCAF6	55827	0.6743	0.0012	DDB1 and CUL4 associated factor 6
62	SEPT9	10801	0.6732	0.0001	septin 9
63	KIAA1908	114796	0.6697	0.0009	uncharacterized LOC114796
64	GAB1	2549	0.6694	0.0059	GRB2-associated binding protein 1
65	SGCE	8910	0.6691	0.0025	sarcoglycan, epsilon
66	ZNF608	57507	0.6688	0.0001	zinc finger protein 608
67	SMARCE1	6605	0.6683	0.0084	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1
68	EFEMP1	2202	0.6679	0.0043	EGF containing fibulin-like extracellular matrix protein 1
69	TRPS1	7227	0.6638	0.0002	trichorhinophalangeal syndrome I
70	PEX2	5828	0.6636	0.0045	peroxisomal biogenesis factor 2
71	EFCAB11	90141	0.6613	0.0007	EF-hand calcium binding domain 11
72	XXYLT1	152002	0.6604	0.0002	xyloside xylosyltransferase 1
73	IGF1R	3480	0.6604	0.0004	insulin-like growth factor 1 receptor
74	LRP6	4040	0.6600	0.0040	low density lipoprotein receptor-related protein 6
75	DMD	1756	0.6581	0.0003	dystrophin
76	TCF7L1	83439	0.6565	0.0019	transcription factor 7-like 1 (T-cell specific, HMG-box)
77	APBB2	323	0.6558	0.0009	amyloid beta (A4) precursor protein-binding, family B, member 2
78	BBS9	27241	0.6556	0.0043	Bardet-Biedl syndrome 9
79	SLC16A2	6567	0.6541	0.0003	solute carrier family 16, member 2 (thyroid hormone transporter)
80	PDGFD	80310	0.6527	0.0002	platelet derived growth factor D
81	C11ORF49	79096	0.6504	0.0039	chromosome 11 open reading frame 49
82	FARP1	10160	0.6465	0.0013	FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived)
83	DZIP3	9666	0.6445	0.0035	DAZ interacting protein 3, zinc finger
84	ETV6	2120	0.6445	0.0008	ets variant 6
85	BCKDHB	594	0.6436	0.0034	branched chain keto acid dehydrogenase E1, beta polypeptide
86	BPHL	670	0.6416	0.0016	biphenyl hydrolase-like (serine hydrolase)
87	KCTD3	51133	0.6408	0.0072	potassium channel tetramerisation domain containing 3
88	PLSCR4	57088	0.6392	0.0175	phospholipid scramblase 4
89	ARL15	54622	0.6390	0.0002	ADP-ribosylation factor-like 15
90	CHD3	1107	0.6376	0.0041	chromodomain helicase DNA binding protein 3
91	PTEN	5728	0.6369	0.0007	phosphatase and tensin homolog
92	PON2	5445	0.6364	0.0029	paraoxonase 2
93	LOXL2	4017	0.6360	0.0067	lysyl oxidase-like 2
94	MYLK	4638	0.6337	0.0055	myosin light chain kinase
95	ZNF428	126299	0.6334	0.0034	zinc finger protein 428
96	PEG10	23089	0.6326	0.0003	paternally expressed 10
97	GATS	352954	0.6325	0.0019	GATS, stromal antigen 3 opposite strand
98	PHF21A	51317	0.6299	0.0079	PHD finger protein 21A
99	KIF15	56992	0.6299	0.0279	kinesin family member 15
100	FOXP1	27086	0.6297	0.0011	forkhead box P1
101	LRP5L	91355	0.6293	0.0002	low density lipoprotein receptor-related protein 5-like
102	ST7-AS1	93653	0.6292	0.0002	ST7 antisense RNA 1 (non-protein coding)
103	MLLT3	4300	0.6286	0.0004	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3
104	LRRC34	151827	0.6285	0.0000	leucine rich repeat containing 34
105	GLT8D2	83468	0.6282	0.0129	glycosyltransferase 8 domain containing 2
106	SMARCC1	6599	0.6281	0.0145	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1
107	DOCK9	23348	0.6267	0.0017	dedicator of cytokinesis 9
108	LRRCC1	85444	0.6257	0.0024	leucine rich repeat and coiled-coil centrosomal protein 1
109	ENAH	55740	0.6252	0.0018	enabled homolog (Drosophila)
110	NIPSNAP1	8508	0.6230	0.0108	nipsnap homolog 1 (C. elegans)
111	SYNE2	23224	0.6223	0.0016	spectrin repeat containing, nuclear envelope 2
112	PAK1	5058	0.6193	0.0004	p21 protein (Cdc42/Rac)-activated kinase 1
113	SLC9A7	84679	0.6191	0.0001	solute carrier family 9, subfamily A (NHE7, cation proton antiporter 7), member 7
114	SLC23A2	9962	0.6181	0.0009	solute carrier family 23 (nucleobase transporters), member 2
115	LTBP2	4053	0.6175	0.0221	latent transforming growth factor beta binding protein 2
116	BPGM	669	0.6116	0.0005	2,3-bisphosphoglycerate mutase
117	PBX1	5087	0.6115	0.0061	pre-B-cell leukemia homeobox 1
118	PRTFDC1	56952	0.6112	0.0017	phosphoribosyl transferase domain containing 1
119	SASH1	23328	0.6112	0.0039	SAM and SH3 domain containing 1
120	MEIS2	4212	0.6103	0.0006	Meis homeobox 2
121	NBEA	26960	0.6103	0.0094	neurobeachin
122	C1ORF213	148898	0.6101	0.0016	chromosome 1 open reading frame 213
123	PIK3C2B	5287	0.6092	0.0024	phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 beta
124	FBN1	2200	0.6085	0.0182	fibrillin 1
125	MSRB2	22921	0.6075	0.0069	methionine sulfoxide reductase B2
126	TANC1	85461	0.6071	0.0028	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1
127	ATXN10	25814	0.6067	0.0060	ataxin 10
128	IQCK	124152	0.6055	0.0016	IQ motif containing K
129	DFNA5	1687	0.6048	0.0014	deafness, autosomal dominant 5
130	PTPRG	5793	0.6036	0.0009	protein tyrosine phosphatase, receptor type, G
131	ARHGEF9	23229	0.6021	0.0017	Cdc42 guanine nucleotide exchange factor (GEF) 9
132	ABI2	10152	0.6021	0.0055	abl-interactor 2
133	CD47	961	0.6006	0.0020	CD47 molecule
134	SELENBP1	8991	0.6005	0.0031	selenium binding protein 1
135	EXTL2	2135	0.5992	0.0067	exostoses (multiple)-like 2
136	PHF14	9678	0.5987	0.0050	PHD finger protein 14
137	NAV1	89796	0.5985	0.0033	neuron navigator 1
138	TIAM2	26230	0.5980	0.0001	T-cell lymphoma invasion and metastasis 2
139	MYL6B	140465	0.5974	0.0073	myosin, light chain 6B, alkali, smooth muscle and non-muscle
140	TRIM6	117854	0.5969	0.0003	tripartite motif containing 6
141	NUBPL	80224	0.5966	0.0006	nucleotide binding protein-like
142	ELK3	2004	0.5954	0.0069	ELK3, ETS-domain protein (SRF accessory protein 2)
143	RTF1	23168	0.5947	0.0037	Rtf1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)
144	GTF2I	2969	0.5944	0.0047	general transcription factor IIi
145	ATRX	546	0.5938	0.0321	alpha thalassemia/mental retardation syndrome X-linked
146	RBFOX2	23543	0.5928	0.0057	RNA binding protein, fox-1 homolog (C. elegans) 2
147	CTPS2	56474	0.5924	0.0016	CTP synthase 2
148	BMPR2	659	0.5902	0.0255	bone morphogenetic protein receptor, type II (serine/threonine kinase)
149	TOP1MT	116447	0.5889	0.0021	topoisomerase (DNA) I, mitochondrial
150	NCOA2	10499	0.5877	0.0093	nuclear receptor coactivator 2
151	BCAS3	54828	0.5863	0.0039	breast carcinoma amplified sequence 3
152	DNM1	1759	0.5857	0.0029	dynamin 1
153	B3GALNT1	8706	0.5848	0.0001	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
154	SH3D19	152503	0.5839	0.0080	SH3 domain containing 19
155	SH3BGRL	6451	0.5835	0.0480	SH3 domain binding glutamic acid-rich protein like
156	VGLL3	389136	0.5828	0.0056	vestigial like 3 (Drosophila)
157	ADH5	128	0.5818	0.0177	alcohol dehydrogenase 5 (class III), chi polypeptide
158	IFT81	28981	0.5816	0.0074	intraflagellar transport 81 homolog (Chlamydomonas)
159	PRKCA	5578	0.5807	0.0004	protein kinase C, alpha
160	TMTC2	160335	0.5806	0.0002	transmembrane and tetratricopeptide repeat containing 2
161	VPS13B	157680	0.5786	0.0148	vacuolar protein sorting 13 homolog B (yeast)
162	FAM13A	10144	0.5779	0.0014	family with sequence similarity 13, member A
163	GPR124	25960	0.5774	0.0192	G protein-coupled receptor 124
164	RASAL2	9462	0.5772	0.0021	RAS protein activator like 2
165	MTA3	57504	0.5768	0.0022	metastasis associated 1 family, member 3
166	NINL	22981	0.5767	0.0032	ninein-like
167	WDPCP	51057	0.5760	0.0014	WD repeat containing planar cell polarity effector
168	LINC00494	284749	0.5751	1.0000	long intergenic non-protein coding RNA 494
169	ARHGAP42	143872	0.5749	0.0016	Rho GTPase activating protein 42
170	LRCH1	23143	0.5740	0.0012	leucine-rich repeats and calponin homology (CH) domain containing 1
171	PIK3R3	8503	0.5737	0.0002	phosphoinositide-3-kinase, regulatory subunit 3 (gamma)
172	EXOC4	60412	0.5736	0.0033	exocyst complex component 4
173	ZNF33B	7582	0.5733	0.0037	zinc finger protein 33B
174	LOC401321	401321	0.5729	1.0000	uncharacterized LOC401321
175	APP	351	0.5725	0.0030	amyloid beta (A4) precursor protein
176	MIPEP	4285	0.5722	0.0034	mitochondrial intermediate peptidase
177	GALNT10	55568	0.5719	0.0017	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10 (GalNAc-T10)
178	NGFRAP1	27018	0.5708	0.0022	nerve growth factor receptor (TNFRSF16) associated protein 1
179	C20ORF194	25943	0.5702	0.0167	chromosome 20 open reading frame 194
180	FGFR1	2260	0.5700	0.0041	fibroblast growth factor receptor 1
181	C5ORF4	10826	0.5695	0.0332	chromosome 5 open reading frame 4
182	FAF1	11124	0.5673	0.0033	Fas (TNFRSF6) associated factor 1
183	CCDC88A	55704	0.5671	0.0087	coiled-coil domain containing 88A
184	SSX2IP	117178	0.5669	0.0068	synovial sarcoma, X breakpoint 2 interacting protein
185	FOXN3	1112	0.5661	0.0054	forkhead box N3
186	LRRC16A	55604	0.5657	0.0005	leucine rich repeat containing 16A
187	SUOX	6821	0.5654	0.0101	sulfite oxidase
188	SALL2	6297	0.5653	0.0132	sal-like 2 (Drosophila)
189	MYBL2	4605	0.5646	0.0339	v-myb myeloblastosis viral oncogene homolog (avian)-like 2
190	ARSD	414	0.5642	0.0056	arylsulfatase D
191	GAS2	2620	0.5640	0.0004	growth arrest-specific 2
192	HSPG2	3339	0.5630	0.0294	heparan sulfate proteoglycan 2
193	FAM127A	8933	0.5630	0.0266	family with sequence similarity 127, member A
194	SEPT6	23157	0.5617	0.0044	septin 6
195	PTPRK	5796	0.5606	0.0046	protein tyrosine phosphatase, receptor type, K
196	GPR125	166647	0.5595	0.0021	G protein-coupled receptor 125
197	SSH2	85464	0.5582	0.0030	slingshot homolog 2 (Drosophila)
198	ANKRD26	22852	0.5573	0.0159	ankyrin repeat domain 26
199	DBN1	1627	0.5571	0.0054	drebrin 1
200	AGPAT4-IT1	79992	0.5564	0.0008	AGPAT4 intronic transcript 1 (non-protein coding)
201	COPG2	26958	0.5563	0.0005	coatomer protein complex, subunit gamma 2
202	FRMD5	84978	0.5557	0.0011	FERM domain containing 5
203	TPM2	7169	0.5552	0.0094	tropomyosin 2 (beta)
204	ANTXR1	84168	0.5551	0.0117	anthrax toxin receptor 1
205	GLCCI1	113263	0.5546	0.0027	glucocorticoid induced transcript 1
206	HIPK2	28996	0.5546	0.0013	homeodomain interacting protein kinase 2
207	NDST1	3340	0.5541	0.0143	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
208	UBE2E3	10477	0.5539	0.0019	ubiquitin-conjugating enzyme E2E 3
209	RHOBTB3	22836	0.5532	0.0015	Rho-related BTB domain containing 3
210	AGBL2	79841	0.5528	0.0010	ATP/GTP binding protein-like 2
211	TCF4	6925	0.5523	0.0100	transcription factor 4
212	LOC646214	646214	0.5480	0.0018	p21 protein (Cdc42/Rac)-activated kinase 2 pseudogene
213	AJUBA	84962	0.5469	0.0019	ajuba LIM protein
214	RALGPS1	9649	0.5466	0.0115	Ral GEF with PH domain and SH3 binding motif 1
215	LEPREL1	55214	0.5463	0.0013	leprecan-like 1
216	MAN1A2	10905	0.5461	0.0091	mannosidase, alpha, class 1A, member 2
217	TBL1XR1	79718	0.5458	0.0123	transducin (beta)-like 1 X-linked receptor 1
218	SEPP1	6414	0.5449	0.0119	selenoprotein P, plasma, 1
219	FAM114A1	92689	0.5428	0.0135	family with sequence similarity 114, member A1
220	C10ORF68	79741	0.5420	0.0165	chromosome 10 open reading frame 68
221	IKZF2	22807	0.5401	0.0050	IKAROS family zinc finger 2 (Helios)
222	LINC00467	84791	0.5383	0.0020	long intergenic non-protein coding RNA 467
223	CASC5	57082	0.5380	0.0259	cancer susceptibility candidate 5
224	ROBO1	6091	0.5373	0.0013	roundabout, axon guidance receptor, homolog 1 (Drosophila)
225	ZNF236	7776	0.5368	0.0252	zinc finger protein 236
226	TTLL1	25809	0.5366	0.0084	tubulin tyrosine ligase-like family, member 1
227	ACACA	31	0.5365	0.0059	acetyl-CoA carboxylase alpha
228	SRGAP3	9901	0.5363	0.0065	SLIT-ROBO Rho GTPase activating protein 3
229	SNX29	92017	0.5358	0.0064	sorting nexin 29
230	NRBP2	340371	0.5358	0.0112	nuclear receptor binding protein 2
231	VWA8	23078	0.5357	0.0060	von Willebrand factor A domain containing 8
232	RFX3	5991	0.5356	0.0057	regulatory factor X, 3 (influences HLA class II expression)
233	MKL2	57496	0.5345	0.0130	MKL/myocardin-like 2
234	ATP6V0E2-AS1	401431	0.5342	0.0011	ATP6V0E2 antisense RNA 1 (non-protein coding)
235	LAMA5	3911	0.5339	0.0062	laminin, alpha 5
236	NFIA	4774	0.5331	0.0080	nuclear factor I/A
237	FAM210B	116151	0.5330	0.0016	family with sequence similarity 210, member B
238	SPTBN1	6711	0.5319	0.0060	spectrin, beta, non-erythrocytic 1
239	ZCCHC14	23174	0.5307	0.0053	zinc finger, CCHC domain containing 14
240	CRIM1	51232	0.5301	0.0138	cysteine rich transmembrane BMP regulator 1 (chordin-like)
241	ABI3BP	25890	0.5276	0.0062	ABI family, member 3 (NESH) binding protein
242	FAM43A	131583	0.5274	0.0003	family with sequence similarity 43, member A
243	PRELID2	153768	0.5269	0.0002	PRELI domain containing 2
244	SRGAP1	57522	0.5263	0.0051	SLIT-ROBO Rho GTPase activating protein 1
245	MYO1B	4430	0.5256	0.0061	myosin IB
246	JAZF1	221895	0.5252	0.0067	JAZF zinc finger 1
247	CAP2	10486	0.5251	0.0077	CAP, adenylate cyclase-associated protein, 2 (yeast)
248	ABCB4	5244	0.5248	0.0001	ATP-binding cassette, sub-family B (MDR/TAP), member 4
249	DOCK6	57572	0.5247	0.0172	dedicator of cytokinesis 6
250	ATOX1	475	0.5243	0.0246	ATX1 antioxidant protein 1 homolog (yeast)
251	RFX7	64864	0.5241	0.0194	regulatory factor X, 7
252	LOC100287598	100287598	0.5238	1.0000	uncharacterized LOC100287598
253	BBX	56987	0.5234	0.0306	bobby sox homolog (Drosophila)
254	DCLK2	166614	0.5229	0.0017	doublecortin-like kinase 2
255	NUP133	55746	0.5226	0.0654	nucleoporin 133kDa
256	BNIP3L	665	0.5220	0.0230	BCL2/adenovirus E1B 19kDa interacting protein 3-like
257	C9ORF3	84909	0.5219	0.0013	chromosome 9 open reading frame 3
258	TP53I11	9537	0.5213	0.0068	tumor protein p53 inducible protein 11
259	RABL5	64792	0.5196	0.0086	RAB, member RAS oncogene family-like 5
260	PLAT	5327	0.5191	0.0051	plasminogen activator, tissue
261	MBNL3	55796	0.5190	0.0007	muscleblind-like splicing regulator 3
262	RXRA	6256	0.5187	0.0106	retinoid X receptor, alpha
263	FRY	10129	0.5172	0.0060	furry homolog (Drosophila)
264	SEPT10	151011	0.5166	0.0091	septin 10
265	ARHGAP18	93663	0.5165	0.0102	Rho GTPase activating protein 18
266	TEAD2	8463	0.5160	0.0084	TEA domain family member 2
267	CERS6	253782	0.5160	0.0010	ceramide synthase 6
268	PDK2	5164	0.5150	0.0355	pyruvate dehydrogenase kinase, isozyme 2
269	TBC1D22A	25771	0.5149	0.0052	TBC1 domain family, member 22A
270	ATG10	83734	0.5148	0.0038	autophagy related 10
271	IFT57	55081	0.5142	0.0040	intraflagellar transport 57 homolog (Chlamydomonas)
272	BMP1	649	0.5142	0.0645	bone morphogenetic protein 1
273	SCARA3	51435	0.5141	0.0033	scavenger receptor class A, member 3
274	ROCK2	9475	0.5115	0.0168	Rho-associated, coiled-coil containing protein kinase 2
275	CDK6	1021	0.5109	0.0043	cyclin-dependent kinase 6
276	TESC	54997	0.5102	0.0000	tescalcin
277	PPFIBP1	8496	0.5100	0.0056	PTPRF interacting protein, binding protein 1 (liprin beta 1)
278	PIGM	93183	0.5096	0.0100	phosphatidylinositol glycan anchor biosynthesis, class M
279	BCL7A	605	0.5088	0.0051	B-cell CLL/lymphoma 7A
280	ARHGAP5-AS1	84837	0.5087	0.0010	ARHGAP5 antisense RNA 1 (non-protein coding)
281	RAB40B	10966	0.5085	0.0051	RAB40B, member RAS oncogene family
282	PHEX	5251	0.5078	0.0000	phosphate regulating endopeptidase homolog, X-linked
283	SPRY1	10252	0.5076	0.0032	sprouty homolog 1, antagonist of FGF signaling (Drosophila)
284	C16ORF45	89927	0.5068	0.0064	chromosome 16 open reading frame 45
285	RGL1	23179	0.5059	0.0184	ral guanine nucleotide dissociation stimulator-like 1
286	TBCK	93627	0.5049	0.0409	TBC1 domain containing kinase
287	MPDZ	8777	0.5042	0.0258	multiple PDZ domain protein
288	KCNJ2	3759	0.5040	0.0019	potassium inwardly-rectifying channel, subfamily J, member 2
289	GPR155	151556	0.5039	0.0058	G protein-coupled receptor 155
290	RIMKLB	57494	0.5037	0.0010	ribosomal modification protein rimK-like family member B
291	CC2D2A	57545	0.5034	0.0063	coiled-coil and C2 domain containing 2A
292	KIAA1919	91749	0.5031	0.0004	KIAA1919
293	PEBP1	5037	0.5027	0.0137	phosphatidylethanolamine binding protein 1
294	HIVEP3	59269	0.5027	0.0075	human immunodeficiency virus type I enhancer binding protein 3
295	CROT	54677	0.5021	0.0052	carnitine O-octanoyltransferase
296	FKBP7	51661	0.5021	0.0165	FK506 binding protein 7
297	FIGN	55137	0.5013	0.0028	fidgetin
298	GOLIM4	27333	0.5005	0.0044	golgi integral membrane protein 4
299	TANC2	26115	0.5005	0.0092	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2
300	ANK3	288	0.5004	0.0066	ankyrin 3, node of Ranvier (ankyrin G)
301	TSPYL4	23270	0.4998	0.0184	TSPY-like 4
302	ZMYM3	9203	0.4996	0.0201	zinc finger, MYM-type 3
303	ELP4	26610	0.4994	0.0070	elongation protein 4 homolog (S. cerevisiae)
304	FHOD3	80206	0.4994	0.0031	formin homology 2 domain containing 3
305	PFKP	5214	0.4989	0.0089	phosphofructokinase, platelet
306	TBC1D1	23216	0.4989	0.0006	TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1
307	AK3	50808	0.4983	0.0173	adenylate kinase 3
308	IFNAR2	3455	0.4982	0.0030	interferon (alpha, beta and omega) receptor 2
309	TECPR2	9895	0.4976	0.0138	tectonin beta-propeller repeat containing 2
310	PBX3	5090	0.4976	0.0012	pre-B-cell leukemia homeobox 3
311	ANKRD7	56311	0.4966	0.0009	ankyrin repeat domain 7
312	ITGB5	3693	0.4964	0.0152	integrin, beta 5
313	LOC100128288	100128288	0.4958	0.0062	uncharacterized LOC100128288
314	TTYH3	80727	0.4957	0.0221	tweety homolog 3 (Drosophila)
315	EFHC1	114327	0.4955	0.0179	EF-hand domain (C-terminal) containing 1
316	PXN	5829	0.4951	0.0155	paxillin
317	MAN2C1	4123	0.4950	0.0268	mannosidase, alpha, class 2C, member 1
318	LOC401588	401588	0.4944	0.0009	uncharacterized LOC401588
319	LOC730098	730098	0.4939	0.0058	uncharacterized LOC730098
320	TNFRSF19	55504	0.4938	0.0007	tumor necrosis factor receptor superfamily, member 19
321	THRA	7067	0.4937	0.0516	thyroid hormone receptor, alpha
322	PAIP1	10605	0.4933	0.0008	poly(A) binding protein interacting protein 1
323	COL5A2	1290	0.4923	0.0225	collagen, type V, alpha 2
324	ZBTB26	57684	0.4921	0.0022	zinc finger and BTB domain containing 26
325	PFN2	5217	0.4913	0.0047	profilin 2
326	KCNS3	3790	0.4904	0.0005	potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3
327	PHF6	84295	0.4888	0.0244	PHD finger protein 6
328	BMPR1B	658	0.4885	0.0043	bone morphogenetic protein receptor, type IB
329	CPT1A	1374	0.4877	0.0000	carnitine palmitoyltransferase 1A (liver)
330	STAP2	55620	0.4875	0.0048	signal transducing adaptor family member 2
331	SH3PXD2A	9644	0.4874	0.0110	SH3 and PX domains 2A
332	TRO	7216	0.4872	0.0089	trophinin
333	RPS6KA2	6196	0.4872	0.0122	ribosomal protein S6 kinase, 90kDa, polypeptide 2
334	PDZD2	23037	0.4866	0.0014	PDZ domain containing 2
335	MEST	4232	0.4865	0.0008	mesoderm specific transcript homolog (mouse)
336	CHN1	1123	0.4856	0.0049	chimerin (chimaerin) 1
337	HMCN1	83872	0.4854	0.0061	hemicentin 1
338	ZSCAN23	222696	0.4853	0.0029	zinc finger and SCAN domain containing 23
339	ZMYM4	9202	0.4853	0.0823	zinc finger, MYM-type 4
340	COL1A2	1278	0.4849	0.0273	collagen, type I, alpha 2
341	TBCEL	219899	0.4847	0.0076	tubulin folding cofactor E-like
342	GNG2	54331	0.4846	0.0075	guanine nucleotide binding protein (G protein), gamma 2
343	NUCKS1	64710	0.4843	0.0245	nuclear casein kinase and cyclin-dependent kinase substrate 1
344	SHROOM2	357	0.4840	0.0018	shroom family member 2
345	HIBCH	26275	0.4837	0.0449	3-hydroxyisobutyryl-CoA hydrolase
346	KANSL1L	151050	0.4837	0.0184	KAT8 regulatory NSL complex subunit 1-like
347	TP53I3	9540	0.4835	0.0039	tumor protein p53 inducible protein 3
348	ATP5S	27109	0.4812	0.0052	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit s (factor B)
349	TPGS2	25941	0.4810	0.0170	tubulin polyglutamylase complex subunit 2
350	PLXNA2	5362	0.4802	0.0058	plexin A2
351	HACE1	57531	0.4796	0.0686	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
352	SNTB2	6645	0.4795	0.0065	syntrophin, beta 2 (dystrophin-associated protein A1, 59kDa, basic component 2)
353	MSRB1	51734	0.4794	0.0133	methionine sulfoxide reductase B1
354	PARD3	56288	0.4793	0.0044	par-3 partitioning defective 3 homolog (C. elegans)
355	TMEM106B	54664	0.4779	0.0975	transmembrane protein 106B
356	KIF3C	3797	0.4778	0.0141	kinesin family member 3C
357	DLG1	1739	0.4775	0.0565	discs, large homolog 1 (Drosophila)
358	ANGPT1	284	0.4774	0.0112	angiopoietin 1
359	DACT1	51339	0.4771	0.0040	dapper, antagonist of beta-catenin, homolog 1 (Xenopus laevis)
360	YAP1	10413	0.4761	0.0088	Yes-associated protein 1
361	EXOG	9941	0.4756	0.0060	endo/exonuclease (5-3), endonuclease G-like
362	CRYZL1	9946	0.4748	0.0769	crystallin, zeta (quinone reductase)-like 1
363	PTPRD	5789	0.4747	0.0094	protein tyrosine phosphatase, receptor type, D
